Site,X2 Legacy,X2 Legacy.1,X2 Legacy.2,X2 Legacy.3,X2 Legacy.4,X2 Legacy.5,X2 Legacy.6,X2 Legacy.7,X2 Legacy.8,X2 Legacy.9,X2 Legacy.10,X2 Legacy.11,X2 Legacy.12,X2 Legacy.13,X2 Legacy.14,X2 Legacy.15,X2 Legacy.16,X2 Legacy.17,X2 Legacy.18,X2 Legacy.19,X2 Legacy.20,X2 Legacy.21
Time UTC UTC+00:00,Processor Power,RTC Power,Primary Power,Secondary Power,Sensor Power,Total System Current,Sensor Current,Internal Pressure,Internal Temperature,Internal Humidity,Signal Strength,Signal Status,EXO Temp,EXO Sp Cond,EXO pH,EXO ODOSat,EXO ODO,EXO Wiper Pos,EXO Cable Pwr,[2] CTD Temp,[2] CTD Level,[2] CTD Sp Cond
,V,V,V,V,V,mA,mA,mBar,C,%,dB,,C,uS/cm,,%,mg/L,V,V,C,mm,uS/cm
2021-07-09 00:10:00,3.35,3.03,12.37,0.09,12,89.21,64.26,,24.06,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 00:15:00,3.35,3.03,12.39,0.05,12,89.75,64.36,,24.03,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 00:20:00,3.35,3.03,12.38,0.08,11.99,92.77,66.41,,24.03,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 00:25:00,3.35,3.03,12.36,0.07,12,92.33,65.14,,23.99,24.7,0,0,0,0,7.78,70.12,7.24,1.21,11.23,,,
2021-07-09 00:30:00,3.35,3.03,12.39,0.06,11.99,92.53,65.04,,23.96,24.7,0,0,0,0,7.78,70.09,7.24,1.21,11.24,,,
2021-07-09 00:35:00,3.35,3.03,12.37,0.07,11.99,90.38,63.82,,23.919,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 00:40:00,3.35,3.03,12.4,0.09,11.99,94.09,66.6,,23.879,24.7,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 00:45:00,3.35,3.03,12.39,0.08,11.98,93.65,65.53,,23.909,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 00:50:00,3.35,3.03,12.39,0.08,11.98,94.34,65.53,,23.909,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 00:55:00,3.35,3.03,12.36,0.08,11.98,94.48,66.06,,23.909,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 01:00:00,3.35,3.03,12.41,0.11,11.97,94.19,64.94,,23.879,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 01:05:00,3.35,3.03,12.41,0.05,11.99,89.79,66.06,,23.859,24.62,0,0,0,0,7.78,70.11,7.24,1.21,11.21,,,
2021-07-09 01:10:00,3.35,3.03,12.39,0.08,11.99,93.07,65.23,,23.829,24.62,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 01:15:00,3.35,3.03,12.4,0.09,11.99,102.69,74.02,,23.809,24.62,0,0,0,0,7.78,70.11,7.24,1.21,11.19,,,
2021-07-09 01:20:00,3.35,3.03,12.38,0.09,11.98,94.04,66.11,,23.799,24.62,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 01:25:00,3.35,3.03,12.39,0.09,11.99,94.63,64.06,,23.839,24.62,0,0,0,0,7.78,70.1,7.24,1.21,11.21,,,
2021-07-09 01:30:00,3.35,3.03,12.39,0.07,12.01,91.16,64.99,,23.839,24.62,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 01:35:00,3.35,3.03,12.4,0.07,12,95.41,65.48,,23.839,24.62,0,0,0,0,7.78,70.05,7.24,1.21,11.23,,,
2021-07-09 01:40:00,3.35,3.03,12.37,0.08,11.99,94.73,66.26,,23.829,24.62,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 01:45:00,3.35,3.03,12.37,0.08,11.98,93.36,64.21,,23.799,24.62,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 01:50:00,3.35,3.03,12.4,0.09,12,92.72,67.77,,23.799,24.62,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 01:55:00,3.35,3.03,12.37,0.06,11.98,95.56,67.04,,23.768,24.62,0,0,0,0,7.78,70.11,7.24,1.21,11.24,,,
2021-07-09 02:00:00,3.35,3.03,12.38,0.08,11.99,94.04,63.28,,23.799,24.62,0,0,0,0,7.78,70.12,7.24,1.21,11.24,,,
2021-07-09 02:05:00,3.35,3.03,12.37,0.06,11.99,93.6,64.65,,23.829,24.62,0,0,0,0,7.78,70.05,7.24,1.21,11.24,,,
2021-07-09 02:10:00,3.35,3.03,12.37,0.09,12,95.02,65.28,,23.859,24.62,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 02:15:00,3.35,3.03,12.37,0.08,11.99,94.38,65.97,,23.879,24.6,0,0,0,0,7.78,70.12,7.24,1.21,11.24,,,
2021-07-09 02:20:00,3.35,3.03,12.41,0.09,11.99,94.58,64.99,,23.879,24.6,0,0,0,0,7.78,70.09,7.24,1.21,11.24,,,
2021-07-09 02:25:00,3.35,3.03,12.41,0.1,12,94.73,64.84,,23.909,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 02:30:00,3.35,3.03,12.39,0.09,11.99,95.02,66.41,,23.95,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.24,,,
2021-07-09 02:35:00,3.35,3.03,12.38,0.07,11.99,93.55,65.77,,23.96,24.6,0,0,0,0,7.78,70.12,7.24,1.21,11.24,,,
2021-07-09 02:40:00,3.35,3.03,12.39,0.09,11.99,93.26,65.87,,23.99,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.24,,,
2021-07-09 02:45:00,3.35,3.03,12.37,0.08,12,94.78,62.79,,24.01,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 02:50:00,3.35,3.03,12.36,0.06,11.99,94.04,66.6,,23.99,24.6,0,0,0,0,7.78,70.12,7.24,1.21,11.23,,,
2021-07-09 02:55:00,3.35,3.03,12.42,0.07,11.99,91.94,65.67,,24.01,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 03:00:00,3.35,3.03,12.38,0.08,11.99,90.63,63.53,,23.96,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 03:05:00,3.35,3.03,12.38,0.07,11.99,92.43,65.97,,23.95,24.7,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 03:10:00,3.35,3.03,12.4,0.07,12,94.58,65.43,,23.909,24.7,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 03:15:00,3.35,3.03,12.4,0.05,11.98,92.04,63.87,,23.909,24.6,0,0,0,0,7.78,70.12,7.24,1.21,11.24,,,
2021-07-09 03:20:00,3.35,3.03,12.39,0.08,11.98,94.14,66.06,,23.879,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 03:25:00,3.35,3.03,12.37,0.06,11.99,92.82,67.14,,23.909,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 03:30:00,3.35,3.03,12.39,0.07,12,94.58,62.94,,23.879,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 03:35:00,3.35,3.03,12.36,0.12,11.98,96.24,67.19,,23.879,24.6,0,0,0,0,7.78,70.09,7.24,1.21,11.23,,,
2021-07-09 03:40:00,3.35,3.03,12.37,0.08,11.99,94.92,65.09,,23.929,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 03:45:00,3.35,3.03,12.4,0.07,12,93.21,64.94,,23.96,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.24,,,
2021-07-09 03:50:00,3.35,3.03,12.36,0.09,11.99,94.24,67.04,,23.96,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 03:55:00,3.35,3.03,12.35,0.09,11.99,90.43,65.87,,23.98,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 04:00:00,3.35,3.03,12.35,0.08,11.98,92.14,64.01,,24.01,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 04:05:00,3.35,3.03,12.37,0.09,12.01,94.19,65.23,,24.02,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 04:10:00,3.35,3.03,12.37,0.08,12,92.68,66.46,,24.02,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.24,,,
2021-07-09 04:15:00,3.35,3.03,12.42,0.08,11.98,92.29,65.58,,24.05,24.6,0,0,0,0,7.78,70.12,7.24,1.21,11.23,,,
2021-07-09 04:20:00,3.35,3.03,12.41,0.06,12,92.68,65.87,,24.06,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 04:25:00,3.35,3.03,12.36,0.08,11.98,92.58,67.87,,24.131,24.59,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 04:30:00,3.35,3.03,12.37,0.07,11.98,94.97,65.82,,24.171,24.59,0,0,0,0,7.78,70.09,7.24,1.21,11.24,,,
2021-07-09 04:35:00,3.35,3.03,12.39,0.06,12,93.7,64.4,,24.181,24.69,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 04:40:00,3.35,3.03,12.39,0.06,12.02,94.48,65.67,,24.181,24.69,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 04:45:00,3.35,3.03,12.36,0.05,11.99,92.14,64.65,,24.181,24.69,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 04:50:00,3.35,3.03,12.37,0.08,11.99,93.46,64.89,,24.171,24.69,0,0,0,0,7.78,70.12,7.24,1.21,11.24,,,
2021-07-09 04:55:00,3.35,3.03,12.43,0.07,11.99,94.14,65.53,,24.201,24.69,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 05:00:00,3.35,3.03,12.36,0.08,11.99,92.48,63.33,,24.211,24.69,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 05:05:00,3.35,3.03,12.36,0.08,11.98,94.43,65.38,,24.211,24.69,0,0,0,0,7.78,70.03,7.23,1.21,11.23,,,
2021-07-09 05:10:00,3.35,3.03,12.39,0.08,11.98,93.65,66.46,,24.201,24.69,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 05:15:00,3.35,3.03,12.4,0.08,11.99,92.82,62.89,,24.201,24.69,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 05:20:00,3.35,3.03,12.41,0.05,12,95.41,67.58,,24.181,24.69,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 05:25:00,3.35,3.03,12.36,0.08,11.98,93.7,66.21,,24.161,24.69,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 05:30:00,3.35,3.03,12.4,0.06,11.98,94.34,65.04,,24.131,24.69,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 05:35:00,3.35,3.03,12.42,0.06,11.99,94.09,64.4,,24.111,24.69,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 05:40:00,3.35,3.03,12.36,0.08,11.99,93.31,65.38,,24.111,24.69,0,0,0,0,7.78,70.11,7.24,1.21,11.24,,,
2021-07-09 05:45:00,3.35,3.03,12.4,0.11,11.97,95.75,68.12,,24.06,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 05:50:00,3.35,3.03,12.37,0.08,12,92.68,63.38,,24.06,24.7,0,0,0,0,7.78,70.09,7.24,1.21,11.23,,,
2021-07-09 05:55:00,3.35,3.03,12.38,0.1,12,97.36,65.63,,24.05,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 06:00:00,3.35,3.03,12.4,0.08,11.97,95.12,73.88,,24.03,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 06:05:00,3.35,3.03,12.36,0.1,11.99,106.45,82.76,,24.02,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 06:10:00,3.35,3.03,12.38,0.09,11.99,91.41,65.48,,23.99,24.7,0,0,0,0,7.77,70.09,7.24,1.21,11.24,,,
2021-07-09 06:15:00,3.35,3.03,12.37,0.08,11.99,96.68,79.69,,23.98,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 06:20:00,3.35,3.03,12.38,0.07,11.98,92.68,71.78,,23.96,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 06:25:00,3.35,3.03,12.38,0.07,12,94.38,63.72,,23.99,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 06:30:00,3.35,3.03,12.39,0.06,11.97,91.94,67.19,,24.01,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 06:35:00,3.35,3.03,12.39,0.09,11.99,93.95,66.46,,24.05,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 06:40:00,3.35,3.03,12.37,0.11,11.99,107.47,81.59,,24.06,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 06:45:00,3.35,3.03,12.37,0.1,12,113.48,85.21,,24.06,24.7,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 06:50:00,3.35,3.03,12.39,0.07,11.99,94.53,65.77,,24.06,24.7,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 06:55:00,3.35,3.03,12.4,0.06,12,95.36,75.49,,24.03,24.7,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 07:00:00,3.35,3.03,12.36,0.06,11.99,96.09,68.16,,24.01,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 07:05:00,3.35,3.03,12.38,0.06,12,96.58,75.68,,23.96,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 07:10:00,3.35,3.03,12.37,0.06,11.98,103.03,82.42,,23.929,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 07:15:00,3.35,3.03,12.38,0.05,12.01,96.48,78.27,,23.919,24.7,0,0,0,0,7.78,70.09,7.24,1.21,11.24,,,
2021-07-09 07:20:00,3.35,3.03,12.38,0.08,12,92.82,64.55,,23.919,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.2,,,
2021-07-09 07:25:00,3.35,3.03,12.39,0.08,12,97.12,68.36,,23.909,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 07:30:00,3.35,3.03,12.39,0.09,11.98,106.05,82.37,,23.869,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.24,,,
2021-07-09 07:35:00,3.35,3.03,12.4,0.1,11.99,98.97,80.18,,23.869,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 07:40:00,3.35,3.03,12.39,0.07,12,97.17,78.08,,23.869,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 07:45:00,3.35,3.03,12.39,0.07,11.99,111.67,84.38,,23.909,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 07:50:00,3.35,3.03,12.37,0.08,12,97.75,80.37,,23.95,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.24,,,
2021-07-09 07:55:00,3.35,3.03,12.37,0.09,11.97,102.73,82.91,,23.98,24.6,0,0,0,0,7.78,70.09,7.24,1.21,11.23,,,
2021-07-09 08:00:00,3.35,3.03,12.4,0.09,11.99,101.37,79.44,,24.03,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 08:05:00,3.35,3.03,12.41,0.08,12,104.49,79.88,,24.06,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 08:10:00,3.35,3.03,12.37,0.06,12,112.26,84.08,,24.101,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 08:15:00,3.35,3.03,12.36,0.06,12,99.51,79.25,,24.081,24.7,0,0,0,0,7.78,70.09,7.24,1.21,11.23,,,
2021-07-09 08:20:00,3.35,3.03,12.36,0.07,12,96.73,78.37,,24.06,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 08:25:00,3.35,3.03,12.37,0.06,11.99,94.14,78.22,,24.05,24.7,0,0,0,0,7.78,70.12,7.24,1.21,11.23,,,
2021-07-09 08:30:00,3.35,3.03,12.39,0.08,12,96.24,75.34,,24.02,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 08:35:00,3.35,3.03,12.36,0.05,12,96.48,77.54,,23.99,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 08:40:00,3.35,3.03,12.41,0.08,11.99,101.66,68.65,,23.98,24.7,0,0,0,0,7.78,70.12,7.24,1.21,11.23,,,
2021-07-09 08:45:00,3.35,3.03,12.37,0.07,11.98,94.48,79.3,,23.95,24.7,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 08:50:00,3.35,3.03,12.36,0.08,12,92.19,72.22,,23.909,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 08:55:00,3.35,3.03,12.37,0.06,11.98,97.61,78.86,,23.879,24.7,0,0,0,0,7.78,70.07,7.24,1.21,11.23,,,
2021-07-09 09:00:00,3.35,3.03,12.37,0.07,12,99.22,79.54,,23.839,24.71,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 09:05:00,3.35,3.03,12.37,0.06,11.99,95.8,79.2,,23.809,24.62,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 09:10:00,3.35,3.03,12.38,0.07,11.99,96.83,79.74,,23.778,24.62,0,0,0,0,7.78,70.12,7.24,1.21,11.23,,,
2021-07-09 09:15:00,3.35,3.03,12.38,0.07,11.97,106.05,83.54,,23.799,24.62,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 09:20:00,3.35,3.03,12.38,0.07,11.98,94.43,74.76,,23.829,24.62,0,0,0,0,7.78,70.12,7.24,1.21,11.24,,,
2021-07-09 09:25:00,3.35,3.03,12.39,0.07,12,95.31,79.49,,23.829,24.62,0,0,0,0,7.78,70.12,7.24,1.21,11.24,,,
2021-07-09 09:30:00,3.35,3.03,12.39,0.04,12,93.95,66.06,,23.839,24.62,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 09:35:00,3.35,3.03,12.4,0.06,11.98,94.78,65.92,,23.869,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 09:40:00,3.35,3.03,12.39,0.08,11.98,93.8,67.14,,23.919,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 09:45:00,3.35,3.03,12.38,0.08,12,93.99,64.16,,23.98,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 09:50:00,3.35,3.03,12.39,0.06,11.99,91.75,63.96,,23.99,24.6,0,0,0,0,7.78,70.1,7.24,1.21,11.23,,,
2021-07-09 09:55:00,3.35,3.03,12.4,0.08,11.99,94.92,66.41,,24.05,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 10:00:00,3.35,3.03,12.38,0.07,11.97,92.82,63.96,,24.081,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.24,,,
2021-07-09 10:05:00,3.35,3.03,12.37,0.06,12,92.19,64.55,,24.06,24.6,0,0,0,0,7.77,70.13,7.24,1.21,11.24,,,
2021-07-09 10:10:00,3.35,3.03,12.4,0.04,11.98,94.24,65.77,,24.05,24.7,0,0,0,0,7.78,70.12,7.24,1.21,11.23,,,
2021-07-09 10:15:00,3.35,3.03,12.39,0.08,12,96,65.63,,24.06,24.7,0,0,0,0,7.78,70.13,7.24,1.21,11.23,,,
2021-07-09 10:20:00,3.35,3.03,12.41,0.05,11.99,92.19,67.53,,24.05,24.7,0,0,0,0,7.78,70.13,7.24,1.21,11.23,,,
2021-07-09 10:25:00,3.35,3.03,12.37,0.07,11.98,95.12,68.36,,24.02,24.7,0,0,0,0,7.77,70.11,7.24,1.21,11.23,,,
2021-07-09 10:30:00,3.35,3.03,12.35,0.1,11.99,95.46,66.36,,23.99,24.7,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 10:35:00,3.35,3.03,12.38,0.09,11.99,90.63,63.72,,23.96,24.7,0,0,0,0,7.77,70.11,7.24,1.21,11.23,,,
2021-07-09 10:40:00,3.35,3.03,12.41,0.07,11.99,90.82,64.99,,23.929,24.7,0,0,0,0,7.77,70.1,7.24,1.21,11.24,,,
2021-07-09 10:45:00,3.35,3.03,12.37,0.08,12,96.34,67.38,,23.909,24.7,0,0,0,0,7.78,70.12,7.24,1.21,11.23,,,
2021-07-09 10:50:00,3.35,3.03,12.37,0.06,12,93.7,67.24,,23.879,24.7,0,0,0,0,7.78,70.12,7.24,1.21,11.23,,,
2021-07-09 10:55:00,3.35,3.03,12.41,0.07,12,94.87,66.89,,23.869,24.6,0,0,0,0,7.78,70.12,7.24,1.21,11.23,,,
2021-07-09 11:00:00,3.35,3.03,12.36,0.05,11.98,93.51,66.11,,23.879,24.6,0,0,0,0,7.77,70.13,7.24,1.21,11.23,,,
2021-07-09 11:05:00,3.35,3.03,12.4,0.05,11.99,91.75,62.89,,23.919,24.6,0,0,0,0,7.77,70.12,7.24,1.21,11.23,,,
2021-07-09 11:10:00,3.35,3.03,12.38,0.08,11.99,91.89,63.38,,23.929,24.6,0,0,0,0,7.78,70.12,7.24,1.21,11.24,,,
2021-07-09 11:15:00,3.35,3.03,12.38,0.09,11.98,93.07,65.33,,23.96,24.6,0,0,0,0,7.78,70.11,7.24,1.21,11.24,,,
2021-07-09 11:20:00,3.35,3.03,12.38,0.07,12.01,93.85,65.43,,24.02,24.6,0,0,0,0,7.78,70.13,7.24,1.21,11.23,,,
2021-07-09 11:25:00,3.35,3.03,12.37,0.08,12,92.33,64.89,,24.081,24.6,0,0,0,0,7.78,70.13,7.24,1.21,11.23,,,
2021-07-09 11:30:00,3.35,3.03,12.42,0.07,11.99,93.7,65.28,,24.111,24.59,0,0,0,0,7.78,70.08,7.24,1.21,11.23,,,
2021-07-09 11:35:00,3.35,3.03,12.41,0.07,12.02,92.63,64.6,,24.161,24.59,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 11:40:00,3.35,3.03,12.37,0.09,12.01,93.99,67.53,,24.181,24.69,0,0,0,0,7.78,70.09,7.24,1.21,11.23,,,
2021-07-09 11:45:00,3.35,3.03,12.38,0.07,12,93.95,65.14,,24.201,24.69,0,0,0,0,7.78,70.12,7.24,1.21,11.23,,,
2021-07-09 11:50:00,3.35,3.03,12.34,0.08,11.98,95.02,65.58,,24.211,24.69,0,0,0,0,7.78,70.03,7.23,1.21,11.24,,,
2021-07-09 11:55:00,3.35,3.03,12.38,0.09,11.99,95.21,64.5,,24.211,24.69,0,0,0,0,7.78,70.12,7.24,1.21,11.23,,,
2021-07-09 12:00:00,3.35,3.03,12.38,0.07,12,94.63,65.43,,24.201,24.69,0,0,0,0,7.77,70.13,7.24,1.21,11.24,,,
2021-07-09 12:05:00,3.35,3.03,12.39,0.06,11.99,96,64.21,,24.181,24.69,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 12:10:00,3.35,3.03,12.4,0.06,11.97,94.38,63.67,,24.131,24.69,0,0,0,0,7.78,70.13,7.24,1.21,11.24,,,
2021-07-09 12:15:00,3.35,3.03,12.4,0.06,12,94.38,65.97,,24.101,24.7,0,0,0,0,7.78,70.1,7.24,1.21,11.24,,,
2021-07-09 12:20:00,3.35,3.03,12.38,0.06,11.99,94.14,65.23,,24.06,24.7,0,0,0,0,7.78,70.11,7.24,1.21,11.23,,,
2021-07-09 12:25:00,3.35,3.03,12.4,0.09,12.01,93.16,63.18,,24.06,24.7,0,0,0,0,7.77,70.13,7.24,1.21,11.24,,,
2021-07-09 12:30:00,3.35,3.03,12.41,0.06,12,94.34,63.09,,24.06,24.7,0,0,0,0,7.78,70.14,7.24,1.21,11.23,,,
2021-07-09 12:35:00,3.35,3.03,12.38,0.09,12,90.38,66.6,,24.05,24.7,0,0,0,0,7.77,70.13,7.24,1.21,11.23,,,
2021-07-09 12:40:00,3.35,3.03,12.39,0.09,11.99,93.02,62.89,,24.02,24.7,0,0,0,0,7.78,70.12,7.24,1.21,11.23,,,
2021-07-09 12:45:00,3.35,3.03,12.38,0.06,11.99,94.63,65.53,,23.99,24.7,0,0,0,0,7.78,70.13,7.24,1.21,11.23,,,
2021-07-09 12:50:00,3.35,3.03,12.39,0.05,12.01,99.12,66.02,,23.96,24.7,0,0,0,0,7.78,70.13,7.24,1.21,11.23,,,
2021-07-09 12:55:00,3.35,3.03,12.4,0.07,11.97,99.12,80.32,,23.919,24.7,0,0,0,0,7.78,70.13,7.24,1.21,11.23,,,
2021-07-09 13:00:00,3.35,3.03,12.38,0.08,11.98,91.46,64.16,,23.869,24.7,0,0,0,0,7.78,70.13,7.24,1.21,11.23,,,
2021-07-09 13:05:00,3.35,3.03,12.35,0.06,12,97.17,67.53,,23.839,24.71,0,0,0,0,7.78,70.13,7.24,1.21,11.23,,,
2021-07-09 13:10:00,3.35,3.03,12.35,0.07,11.97,96,68.8,,23.829,24.62,0,0,0,0,7.78,70.15,7.25,1.21,11.23,,,
2021-07-09 13:15:00,3.35,3.03,12.42,0.08,12.01,98.58,65.48,,23.839,24.62,0,0,0,0,7.77,70.13,7.24,1.21,11.24,,,
2021-07-09 13:20:00,3.35,3.03,12.4,0.09,11.99,95.65,65.97,,23.839,24.62,0,0,0,0,7.78,70.13,7.24,1.21,11.24,,,
2021-07-09 13:25:00,3.35,3.03,12.38,0.05,11.97,91.41,64.16,,23.809,24.62,0,0,0,0,7.78,70.14,7.25,1.21,11.23,,,
2021-07-09 13:30:00,3.35,3.03,12.4,0.06,11.98,95.31,67.14,,23.778,24.62,0,0,0,0,7.78,70.13,7.24,1.21,11.23,,,
2021-07-09 13:35:00,3.35,3.03,12.4,0.08,12,94.73,65.87,,23.799,24.62,0,0,0,0,7.78,70.14,7.25,1.21,11.23,,,
2021-07-09 13:40:00,3.35,3.03,12.4,0.1,12.01,94.92,65.87,,23.799,24.62,0,0,0,0,7.78,70.14,7.24,1.21,11.23,,,
2021-07-09 13:45:00,3.35,3.03,12.39,0.08,11.98,93.8,66.85,,23.799,24.62,0,0,0,0,7.78,70.13,7.24,1.21,11.24,,,
2021-07-09 13:50:00,3.35,3.03,12.38,0.07,12,95.17,65.43,,23.809,24.62,0,0,0,0,7.78,70.13,7.24,1.21,11.24,,,
2021-07-09 13:55:00,3.35,3.03,12.38,0.08,11.98,92.82,66.85,,23.839,24.62,0,0,0,0,7.78,70.14,7.25,1.21,11.24,,,
2021-07-09 14:00:00,3.35,3.03,12.42,0.06,12.01,92.33,64.5,,23.869,24.6,0,0,0,0,7.78,70.14,7.25,1.21,11.24,,,
2021-07-09 14:05:00,3.35,3.03,12.4,0.04,12,90.19,66.99,,23.909,24.6,0,0,0,0,7.78,70.14,7.25,1.21,11.23,,,
